hand,sample,simulation_time_s,tracking_time_s,loop_progress,desired_x_m,desired_y_m,desired_z_m,measured_x_m,measured_y_m,measured_z_m,error_x_m,error_y_m,error_z_m,error_norm_m
shadow_hand,1478,37.55999999999994,29.55999999999994,0.9409240235592834,0.401892136345289,0.05403219671352143,-0.07847132143305678,0.4017771057721839,0.05392773151461639,-0.07837160202904851,-0.00011503057310507936,-0.0001044651989050363,9.97194040082694e-05,0.00018463198549253666
shadow_hand,1479,37.57999999999996,29.579999999999963,0.9415606433316518,0.40189935345551053,0.054050849133919804,-0.07847132143305678,0.40178691505453124,0.053945773427051674,-0.07837152424122831,-0.0001124384009792978,-0.00010507570686812961,9.979719182846847e-05,0.00018341967638578634
shadow_hand,1480,37.59999999999999,29.599999999999987,0.9421972631040201,0.40190649589851263,0.054069530273462924,-0.07847132143305678,0.4017923645914037,0.05396418371935822,-0.0783728042609033,-0.00011413130710891117,-0.00010534655410470578,9.851717215347833e-05,0.00018392793407539374
shadow_hand,1481,37.62000000000001,29.62000000000001,0.9428338828763885,0.4019135635600164,0.05408823983325295,-0.07847132143305678,0.40179707009471277,0.05398420744819516,-0.07837371188444851,-0.00011649346530362426,-0.00010403238505778817,9.760954860826843e-05,0.00018417678621033794
shadow_hand,1482,37.640000000000036,29.640000000000036,0.9434705026487569,0.4019205563269393,0.054106977513937324,-0.07847132143305678,0.40179930049919627,0.054005404759851244,-0.07837531370338623,-0.00012125582774302757,-0.00010157275408607946,9.600772967055526e-05,0.0001850337382500077
shadow_hand,1483,37.66000000000006,29.66000000000006,0.9441071224211252,0.4019274740873973,0.054125743015713546,-0.07847132143305678,0.4017999837997743,0.054028059851880986,-0.07837718106944239,-0.00012749028762304437,-9.768316383255982e-05,9.414036361439504e-05,0.00018616708086016662
shadow_hand,1484,37.680000000000085,29.680000000000085,0.9447437421934936,0.40193431673070634,0.054144536038334,-0.07847132143305678,0.4017971756015411,0.054051552677647566,-0.07838018609668142,-0.00013714112916524135,-9.298336068643692e-05,9.11353363753642e-05,0.0001891011480914704
shadow_hand,1485,37.70000000000011,29.70000000000011,0.945380361965862,0.40194108414738433,0.05416335628111073,-0.07847132143305678,0.40179688360455623,0.05407548449715534,-0.07838216385570113,-0.00014420054282809902,-8.787178395538997e-05,8.915757735565577e-05,0.0001909563315717782
shadow_hand,1486,37.720000000000134,29.720000000000134,0.9460169817382302,0.4019477762291527,0.05418220344292024,-0.07847132143305678,0.40179369267461884,0.05409977769262547,-0.07838498906331934,-0.00015408355453383482,-8.242575029476784e-05,8.633236973744352e-05,0.00019490773241182435
shadow_hand,1487,37.74000000000016,29.74000000000016,0.9466536015105986,0.4019543928689382,0.05420107722220835,-0.07847132143305678,0.4017898721295779,0.05412422900635122,-0.07838774896539588,-0.00016452073936029654,-7.68482158571282e-05,8.35724676609001e-05,0.00019989266947793407
shadow_hand,1488,37.76000000000018,29.760000000000183,0.947290221282967,0.4019609339608749,0.05421997731699499,-0.07847132143305678,0.4017874493125679,0.0541481615079797,-0.07838984313815829,-0.0001734846483070207,-7.181580901528817e-05,8.147829489849046e-05,0.00020467815262576602
shadow_hand,1489,37.78000000000021,29.780000000000207,0.9479268410553353,0.40196739940030535,0.05423890342487904,-0.07847132143305678,0.4017832625442732,0.05417179921022716,-0.07839220737476214,-0.00018413685603213548,-6.710421465187799e-05,7.911405829463813e-05,0.00021134898058257131
shadow_hand,1490,37.80000000000023,29.80000000000023,0.9485634608277037,0.4019737890837827,0.0542578552430432,-0.07847132143305678,0.4017830802785656,0.054194387168197904,-0.07839289875193955,-0.0001907088052170991,-6.346807484529371e-05,7.842268111722672e-05,0.0002157502301864716
shadow_hand,1491,37.820000000000256,29.820000000000256,0.9492000806000721,0.40198010290907216,0.054276832468258755,-0.07847132143305678,0.401783402735131,0.05421636724531578,-0.07839306079997689,-0.00019670017394113337,-6.046522294297224e-05,7.826063307989073e-05,0.0002201629585195492
shadow_hand,1492,37.84000000000028,29.84000000000028,0.9498367003724404,0.4019863407751526,0.054295834796890534,-0.07847132143305678,0.4017807676293453,0.05423781025264707,-0.07839400828720881,-0.0002055731458073251,-5.8024544243466536e-05,7.731314584796811e-05,0.0002271662134488554
shadow_hand,1493,37.860000000000305,29.860000000000305,0.9504733201448088,0.4019925025822184,0.05431486192490167,-0.07847132143305678,0.40177967722290125,0.05425858767681396,-0.0783942323593356,-0.00021282535931715918,-5.627424808770515e-05,7.708907372118434e-05,0.0002332469717992169
shadow_hand,1494,37.88000000000033,29.88000000000033,0.9511099399171772,0.4019985882316807,0.05433391354785851,-0.07847132143305678,0.40178276653938405,0.0542786223715378,-0.07839278806584807,-0.00021582169229666937,-5.529117632071395e-05,7.853336720871351e-05,0.00023622787051883856
shadow_hand,1495,37.900000000000354,29.900000000000354,0.9517465596895455,0.40200459762616925,0.054352989360935515,-0.07847132143305678,0.40178227697454755,0.054298400377190095,-0.0783923910513049,-0.00022232065162169912,-5.4588983745419706e-05,7.893038175188494e-05,0.00024214961170184208
shadow_hand,1496,37.92000000000038,29.92000000000038,0.9523831794619139,0.4020105306695339,0.054372089058920076,-0.07847132143305678,0.4017816969633923,0.054317988300411596,-0.07839192898265293,-0.000228833706141629,-5.410075850847962e-05,7.939245040385068e-05,0.0002481832353702283
shadow_hand,1497,37.9400000000004,29.940000000000403,0.9530197992342823,0.4020163872668461,0.05439121233621742,-0.07847132143305678,0.40178145694386963,0.054337284192418,-0.07839131762500193,-0.00023493032297644545,-5.3928143799425454e-05,8.00038080548543e-05,0.0002539706885661147
shadow_hand,1498,37.96000000000043,29.960000000000427,0.9536564190066505,0.40202216732440027,0.05441035888685554,-0.07847132143305678,0.401784861462939,0.05435592347394054,-0.07838939897728016,-0.00023730586146125665,-5.4435412914999315e-05,8.192245577662294e-05,0.00025688241439142607
shadow_hand,1499,37.98000000000045,29.98000000000045,0.9542930387790189,0.40202787074971574,0.054429528404490016,-0.07847132143305678,0.401785580632079,0.05437461388759805,-0.07838835641757902,-0.00024229011763676755,-5.491451689196292e-05,8.296501547776225e-05,0.00026192231493926145
shadow_hand,1500,38.000000000000476,30.000000000000476,0.9549296585513873,0.4020334974515379,0.05444872058240898,-0.07847132143305678,0.40178802149675935,0.05439273185944715,-0.07838675665819211,-0.000245475954778529,-5.598872296182916e-05,8.456477486466774e-05,0.00026560192510830715
shadow_hand,1501,38.0200000000005,30.0200000000005,0.9555662783237556,0.4020390473398394,0.054467935113537994,-0.07847132143305678,0.4017872789184442,0.054411223083857374,-0.0783862233826138,-0.0002517684213952376,-5.67120296806195e-05,8.509805044297492e-05,0.0002717448628981613
shadow_hand,1502,38.040000000000525,30.040000000000525,0.956202898096124,0.4020445203258224,0.05448717169044497,-0.07847132143305678,0.4017900658280224,0.0544292790500754,-0.0783844813796524,-0.00025445449779998297,-5.78926403695737e-05,8.684005340438283e-05,0.00027502698801186475
shadow_hand,1503,38.06000000000055,30.06000000000055,0.9568395178684924,0.4020499163219191,0.054506430005345094,-0.07847132143305678,0.40179276234752825,0.054447289482252026,-0.07838274202454228,-0.00025715397439085574,-5.9140523093068054e-05,8.85794085145053e-05,0.0002783380671584723
shadow_hand,1504,38.080000000000574,30.080000000000574,0.9574761376408607,0.4020552352417937,0.05452570975010573,-0.07847132143305678,0.4017991959812018,0.054464899019988425,-0.07837984579356656,-0.0002560392605919226,-6.081073011730831e-05,9.147563949021831e-05,0.00027860696416637357
shadow_hand,1505,38.1000000000006,30.1000000000006,0.9581127574132291,0.40206047700034364,0.05454501061625139,-0.07847132143305678,0.40179982283775734,0.05448318648631628,-0.07837901808632236,-0.0002606541625863046,-6.182412993510633e-05,9.230334673442087e-05,0.00028334206065138887
shadow_hand,1506,38.12000000000062,30.120000000000623,0.9587493771855975,0.40206564151370083,0.0545643322949686,-0.07847132143305678,0.4018025692043104,0.05450149304736278,-0.07837757303266218,-0.000263072309390433,-6.283924760581983e-05,9.374840039459709e-05,0.00028625962618613704
shadow_hand,1507,38.14000000000065,30.140000000000647,0.9593859969579658,0.4020707286992332,0.05458367447711093,-0.07847132143305678,0.40180177344115164,0.05452033196190062,-0.07837738559870756,-0.0002689552580815713,-6.334251521031287e-05,9.393583434921804e-05,0.00029184438671623795
shadow_hand,1508,38.16000000000067,30.16000000000067,0.9600226167303342,0.4020757384755459,0.054603036853203876,-0.07847132143305678,0.40180366349001084,0.054539020661821896,-0.07837635454799771,-0.0002720749855350535,-6.401619138197978e-05,9.496688505906958e-05,0.0002951975267016585
shadow_hand,1509,38.180000000000696,30.180000000000696,0.9606592365027026,0.4020806707624826,0.05462241911344984,-0.07847132143305678,0.4018054456558674,0.0545576716284534,-0.07837538206474347,-0.0002752251066152067,-6.474748499643579e-05,9.593936831331362e-05,0.0002985723673032607
shadow_hand,1510,38.20000000000072,30.20000000000072,0.9612958562750709,0.4020855254811268,0.05464182094773305,-0.07847132143305678,0.4018057007230804,0.054576535783274455,-0.07837490488743146,-0.0002798247580463875,-6.528516445859778e-05,9.641654562532465e-05,0.00030308447367759667
shadow_hand,1511,38.220000000000745,30.220000000000745,0.9619324760474393,0.4020903025538031,0.0546612420456246,-0.07847132143305678,0.401808133484535,0.05459468323513125,-0.07837366702045045,-0.00028216906926814556,-6.655881049334733e-05,9.765441260632668e-05,0.0003059180334786224
shadow_hand,1512,38.24000000000077,30.24000000000077,0.9625690958198077,0.40209500190407854,0.054680682096387316,-0.07847132143305678,0.4018106087080627,0.05461329680545579,-0.07837240845925994,-0.0002843931960158641,-6.738529093152507e-05,9.891297379684139e-05,0.0003085515252909611
shadow_hand,1513,38.260000000000794,30.260000000000794,0.9632057155921759,0.4020996234567635,0.05470014078898081,-0.07847132143305678,0.40181309994177167,0.05463207156988907,-0.07837118553249857,-0.00028652351499180995,-6.806921909174174e-05,0.00010013590055821253,0.0003110568144433195
shadow_hand,1514,38.28000000000082,30.28000000000082,0.9638423353645443,0.40210416713791325,0.05471961781206641,-0.07847132143305678,0.4018135821703743,0.05465104354792884,-0.07837063775107779,-0.000290584967538976,-6.857426413757473e-05,0.00010068368197899136,0.00031508611025953567
shadow_hand,1515,38.30000000000084,30.300000000000843,0.9644789551369127,0.40210863287482906,0.05473911285401217,-0.07847132143305678,0.4018164345098413,0.054669649194073716,-0.07836932828997505,-0.0002921983649877835,-6.946365993845682e-05,0.00010199314308173557,0.00031718714631786535
shadow_hand,1516,38.32000000000087,30.320000000000867,0.965115574909281,0.40211302059605913,0.05475862560289784,-0.07847132143305678,0.40181819002556796,0.05468864324389015,-0.07836841320013681,-0.000294830570491178,-6.998235900768784e-05,0.00010290823291997375,0.00032001984355840493
shadow_hand,1517,38.34000000000089,30.34000000000089,0.9657521946816494,0.4021173302314001,0.054778155746519834,-0.07847132143305678,0.40181826261537273,0.05470768590985289,-0.07836804695823443,-0.00029906761602738197,-7.046983666694068e-05,0.00010327447482234853,0.0003241497400677637
shadow_hand,1518,38.360000000000916,30.360000000000916,0.9663888144540178,0.4021215617118979,0.054797702972396285,-0.07847132143305678,0.4018221735906796,0.054726142904862565,-0.07836642225457706,-0.0002993881212182692,-7.156006753371996e-05,0.00010489917847972263,0.0003252044403721393
shadow_hand,1519,38.38000000000094,30.38000000000094,0.9670254342263861,0.40212571496984884,0.05481726696777199,-0.07847132143305678,0.4018241621752345,0.054745006244715,-0.07836542445327682,-0.000301552794614357,-7.226072305699383e-05,0.00010589697977995971,0.00032767342028758653
shadow_hand,1520,38.400000000000965,30.400000000000965,0.9676620539987545,0.40212978993880094,0.05483684741962345,-0.07847132143305678,0.40182482023343813,0.054763926650018294,-0.07836487257889531,-0.000304969705362812,-7.292076960515453e-05,0.00010644885416147276,0.00033114244424594513
shadow_hand,1521,38.42000000000099,30.42000000000099,0.9682986737711229,0.4021337865535548,0.054856444014663844,-0.07847132143305678,0.40182877427962954,0.05478251218287528,-0.07836325365179192,-0.00030501227392526475,-7.393183178856094e-05,0.00010806778126486172,0.0003319292821433246
shadow_hand,1522,38.440000000001014,30.440000000001014,0.9689352935434912,0.4021377047501647,0.05487605643934807,-0.07847132143305678,0.4018282107284209,0.054801560663321244,-0.07836312851894794,-0.0003094940217437947,-7.449577602682694e-05,0.00010819291410883725,0.0003362170084994955
shadow_hand,1523,38.46000000000104,30.46000000000104,0.9695719133158596,0.40214154446593947,0.054895684379877754,-0.07847132143305678,0.4018313258585895,0.05482037800150914,-0.07836180820067672,-0.00031021860734997686,-7.530637836861143e-05,0.00010951323238006516,0.0003374904191758423
shadow_hand,1524,38.48000000000106,30.480000000001063,0.970208533088228,0.4021453056394438,0.054915327522206264,-0.07847132143305678,0.40183265665839,0.05483934432532579,-0.07836108696292715,-0.0003126489810537647,-7.598319688047195e-05,0.00011023447012963039,0.0003401094970254348
shadow_hand,1525,38.50000000000109,30.500000000001087,0.9708451528605962,0.402148988210499,0.05493498555204374,-0.07847132143305678,0.40183185890143414,0.05485867791742714,-0.07836105706669179,-0.00031712930906485637,-7.63076346166e-05,0.0001102643663649927,0.00034431393271055274
shadow_hand,1526,38.52000000000111,30.52000000000111,0.9714817726329646,0.40215259212018406,0.054954658154862134,-0.07847132143305678,0.4018368955772961,0.05487727017983053,-0.07835914573472026,-0.00031569654288793325,-7.738797503160227e-05,0.00011217569833651964,0.0003438554829694743
shadow_hand,1527,38.540000000001136,30.540000000001136,0.972118392405333,0.4021561173108364,0.054974345015900206,-0.07847132143305678,0.4018377919456089,0.054896498166749325,-0.078358564910357,-0.00031832536522746757,-7.784684915088103e-05,0.00011275652269977787,0.00034656197639277474
shadow_hand,1528,38.56000000000116,30.56000000000116,0.9727550121777013,0.4021595637260531,0.05499404582016861,-0.07847132143305678,0.4018379038179951,0.054915890827949274,-0.07835828251665088,-0.00032165990805799183,-7.815499221933836e-05,0.00011303891640590535,0.00034978721515072824
shadow_hand,1529,38.580000000001185,30.580000000001185,0.9733916319500697,0.4021629313106916,0.0550137602524549,-0.07847132143305678,0.4018377282543155,0.054935231283842485,-0.07835811780654349,-0.0003252030563760666,-7.852896861241382e-05,0.00011320362651329186,0.00035318392919755773
shadow_hand,1530,38.60000000000121,30.60000000000121,0.9740282517224381,0.40216622001087055,0.05503348799732857,-0.07847132143305678,0.4018426582869862,0.05495394613256507,-0.07835625322752128,-0.0003235617238843691,-7.954186476350628e-05,0.00011506820553550123,0.0003525050203021809
shadow_hand,1531,38.620000000001234,30.620000000001234,0.9746648714948064,0.4021694297739709,0.05505322873914613,-0.07847132143305678,0.40184462832389245,0.05497309390329774,-0.07835531975729344,-0.0003248014500784602,-8.01348358483861e-05,0.00011600167576333864,0.00035408185871267254
shadow_hand,1532,38.64000000000126,30.64000000000126,0.9753014912671748,0.4021725605486365,0.05507298216205613,-0.07847132143305678,0.401844950886046,0.05499260446966965,-0.07835498833393992,-0.00032760966259048896,-8.037769238648101e-05,0.00011633309911686374,0.00035682216075541584
shadow_hand,1533,38.66000000000128,30.660000000001283,0.9759381110395432,0.40217561228477494,0.055092747950004226,-0.07847132143305678,0.4018459247478527,0.05501221750426305,-0.07835448638432586,-0.00032968753692225183,-8.05304457411754e-05,0.00011683504873091777,0.0003589282007659603
shadow_hand,1534,38.68000000000131,30.680000000001307,0.9765747308119115,0.4021785849335586,0.05511252578673823,-0.07847132143305678,0.40184743818249613,0.05503170267413281,-0.07835382369778067,-0.00033114675106249436,-8.082311260542568e-05,0.00011749773527611196,0.00036054994670016275
shadow_hand,1535,38.70000000000133,30.70000000000133,0.9772113505842799,0.40218147844742513,0.05513231535581318,-0.07847132143305678,0.4018471730099013,0.055051306025318755,-0.07835375467569533,-0.0003343054375238297,-8.100933049442344e-05,0.00011756675736145084,0.00036351695919398334
shadow_hand,1536,38.720000000001356,30.720000000001356,0.9778479703566483,0.4021842927800784,0.055152116340596385,-0.07847132143305678,0.40184675858364255,0.05507096121341484,-0.0783537044582412,-0.00033753419643584026,-8.11551271815425e-05,0.00011761697481557642,0.00036653682106469013
shadow_hand,1537,38.74000000000138,30.74000000000138,0.9784845901290166,0.4021870278864891,0.05517192842427252,-0.07847132143305678,0.4018460067342451,0.055090540612367775,-0.07835372631242724,-0.0003410211522439921,-8.138781190474703e-05,0.00011759512062954613,0.0003697945572886924
shadow_hand,1538,38.760000000001405,30.760000000001405,0.979121209901385,0.4021896837228956,0.05519175128984866,-0.07847132143305678,0.4018495933353336,0.0551100276149561,-0.07835221234648303,-0.0003400903875619976,-8.172367489256427e-05,0.0001191090865737543,0.0003694958798883275
shadow_hand,1539,38.78000000000143,30.78000000000143,0.9797578296737534,0.40219226024680454,0.05521158462015939,-0.07847132143305678,0.40185225199630237,0.055129435293455,-0.07835099308054212,-0.0003400082505021773,-8.214932670438935e-05,0.00012032835251465923,0.0003699094952909805
shadow_hand,1540,38.800000000001454,30.800000000001454,0.9803944494461216,0.4021947574169917,0.05523142809787184,-0.07847132143305678,0.4018464331595122,0.05514909903755566,-0.07835259302908554,-0.00034832425747949314,-8.232906031618165e-05,0.00011872840397124385,0.00037709984941755755
shadow_hand,1541,38.82000000000148,30.820000000001478,0.98103106921849,0.40219717519350223,0.05525128140549079,-0.07847132143305678,0.40185536572746994,0.05516684421415809,-0.07834903075852834,-0.00034180946603229456,-8.443719133270633e-05,0.0001222906745284441,0.00037271753302743925
shadow_hand,1542,38.8400000000015,30.840000000001503,0.9816676889908584,0.40219951353765193,0.05527114422536375,-0.07847132143305678,0.40185202878021464,0.05518503783683372,-0.07834952762581864,-0.00034748475743728857,-8.610638853003005e-05,0.00012179380723814637,0.0003781450757030938
shadow_hand,1543,38.86000000000153,30.860000000001527,0.9823043087632267,0.4022017724120273,0.05529101623968601,-0.07847132143305678,0.4018526162515453,0.055203524695916856,-0.07834838823206756,-0.0003491561604820337,-8.749154376915674e-05,0.000122933200989217,0.00038036478088687595
shadow_hand,1544,38.88000000000155,30.88000000000155,0.9829409285355951,0.40220395178048635,0.055310897130505784,-0.07847132143305678,0.40185681046591937,0.05522512372105476,-0.07834065626143427,-0.00034714131456697883,-8.577340945102596e-05,0.0001306651716225099,0.0003807066549500855
shadow_hand,1545,38.900000000001576,30.900000000001576,0.9835775483079635,0.40220605160815925,0.05533078657972923,-0.07847132143305678,0.40185822559005496,0.055253831412152316,-0.07831875994993584,-0.00034782601810429137,-7.695516757691423e-05,0.00015256148312094153,0.00038753069919574
shadow_hand,1546,38.9200000000016,30.9200000000016,0.9842141680803318,0.40220807186144886,0.05535068426912559,-0.07847132143305678,0.4018677576533169,0.055275499198206735,-0.07828214823011603,-0.00034031420813196434,-7.518507091885257e-05,0.00018917320294074835,0.00039655145423566463
shadow_hand,1547,38.940000000001625,30.940000000001625,0.9848507878527002,0.40221001250803107,0.05537058988033225,-0.07847132143305678,0.40186072624202235,0.05529212098863401,-0.07825988824516704,-0.00034928626600871926,-7.846889169824123e-05,0.0002114331878897424,0.00041576706883528333
shadow_hand,1548,38.96000000000165,30.96000000000165,0.9854874076250686,0.40221187351685567,0.055390503094859864,-0.07847132143305678,0.40185825482391685,0.055297998246992594,-0.07825179066902181,-0.0003536186929388174,-9.250484786726965e-05,0.00021953076403496974,0.0004263766917087306
shadow_hand,1549,38.980000000001674,30.980000000001674,0.9861240273974369,0.4022136548581465,0.055410423594097424,-0.07847132143305678,0.40186290709718325,0.055304364516718954,-0.07825294738756436,-0.00035074776096322147,-0.00010605907737847031,0.00021837404549242267,0.0004265673961519002
shadow_hand,1550,39.0000000000017,31.000000000001698,0.9867606471698053,0.4022153565034021,0.05543035105931736,-0.07847132143305678,0.40186476606059335,0.055316200802482826,-0.07826013285449657,-0.0003505904428087736,-0.00011415025683453317,0.00021118857856021467,0.0004249053487996189
shadow_hand,1551,39.02000000000172,31.020000000001723,0.9873972669421737,0.40221697842539633,0.05545028517168066,-0.07847132143305678,0.4018633533165914,0.0553325920686892,-0.07827030172024052,-0.0003536251088049336,-0.00011769310299145769,0.00020101971281626108,0.00042345166077108616
shadow_hand,1552,39.04000000000175,31.040000000001747,0.988033886714542,0.4022185205981783,0.05547022561224195,-0.07847132143305678,0.4018603577761107,0.055351988572511945,-0.07828119470230965,-0.0003581628220676314,-0.00011823703973000421,0.00019012673074712827,0.00042238463326706784
shadow_hand,1553,39.06000000000177,31.06000000000177,0.9886705064869103,0.4022199829970734,0.05549017206195461,-0.07847132143305678,0.40185671893706376,0.05537329893538044,-0.07829151362135296,-0.0003632640600096382,-0.00011687312657417126,0.00017980781170381932,0.00042184233329482757
shadow_hand,1554,39.080000000001796,31.080000000001796,0.9893071262592787,0.4022213655986832,0.055510124201675864,-0.07847132143305678,0.4018528259947432,0.05539558639122329,-0.07830067763028511,-0.0003685396039400102,-0.00011453781045257794,0.00017064380277166669,0.00042197115673930333
shadow_hand,1555,39.10000000000182,31.10000000000182,0.989943746031647,0.40222266838088616,0.05553008171217191,-0.07847132143305678,0.4018489824642153,0.05541847568152712,-0.07830840495693127,-0.0003736859166708628,-0.00011160603064478553,0.00016291647612551308,0.0004226568922750257
shadow_hand,1556,39.120000000001845,31.120000000001845,0.9905803658040154,0.4022238913228378,0.05555004427412299,-0.07847132143305678,0.40184587148291817,0.05544203653331825,-0.0783143922877731,-0.00037801983991964105,-0.00010800774080473724,0.00015692914528368795,0.0004233100850276109
shadow_hand,1557,39.14000000000187,31.14000000000187,0.9912169855763838,0.40222503440497104,0.055570011568128554,-0.07847132143305678,0.40183772911146315,0.05546302127231877,-0.07832172536506611,-0.0003873052935078891,-0.0001069902958097807,0.0001495960679906705,0.00042875552163787445
shadow_hand,1558,39.160000000001894,31.160000000001894,0.9918536053487521,0.4022260976089965,0.05558998327471232,-0.07847132143305678,0.40184080270551936,0.0554837774829265,-0.07832331212514379,-0.00038529490347716244,-0.00010620579178581557,0.00014800930791299127,0.0004261907883603429
shadow_hand,1559,39.18000000000192,31.180000000001918,0.9924902251211205,0.40222708091790316,0.055609959074327406,-0.07847132143305678,0.4018428710819542,0.05550265948199119,-0.07832441884787246,-0.0003842098359489454,-0.000107299592336213,0.00014690258518432198,0.00042510089401137473
shadow_hand,1560,39.20000000000194,31.200000000001943,0.9931268448934889,0.4022279843159579,0.055629938647361446,-0.07847132143305678,0.40184534986145026,0.05552081017964552,-0.07832467224222542,-0.00038263445450764655,-0.00010912846771592849,0.0001466491908313633,0.00042405675730246804
shadow_hand,1561,39.22000000000197,31.220000000001967,0.9937634646658572,0.4022288077887065,0.0556499216741417,-0.07847132143305678,0.4018527563471468,0.05553914876362216,-0.07832224030645196,-0.0003760514415597216,-0.0001107729105195368,0.0001490811266048192,0.00041941686508040676
shadow_hand,1562,39.24000000000199,31.24000000000199,0.9944000844382256,0.40222955132297333,0.05566990783494016,-0.07847132143305678,0.40185748004036626,0.055557072058026416,-0.07832064807529311,-0.0003720712826070782,-0.00011283577691374724,0.00015067335776366986,0.0004169789114959941
shadow_hand,1563,39.260000000002016,31.260000000002016,0.995036704210594,0.4022302149068619,0.055689896809978684,-0.07847132143305678,0.4018619217390308,0.05557471600791217,-0.07831920876056189,-0.0003682931678311019,-0.00011518080206651682,0.00015211267249488902,0.00041478276214096903
shadow_hand,1564,39.28000000000204,31.28000000000204,0.9956733239829623,0.40223079852975485,0.0557098882794341,-0.07847132143305678,0.4018727816644221,0.05559299669469679,-0.07831506534260806,-0.00035801686533276644,-0.0001168915847373081,0.00015625609044872535,0.0004077446311693383
shadow_hand,1565,39.300000000002065,31.300000000002065,0.9963099437553307,0.40223130218231423,0.05572988192344332,-0.07847132143305678,0.4018824453927909,0.055612692557404406,-0.07831140587922614,-0.0003488567895233441,-0.00011718936603891117,0.0001599155538306446,0.00040125726344341544
shadow_hand,1566,39.32000000000209,31.32000000000209,0.9969465635276991,0.40223172585648165,0.05574987742210846,-0.07847132143305678,0.4018867493895923,0.05563217047033782,-0.07831046357975681,-0.00034497646688935735,-0.00011770695177064361,0.0001608578532999727,0.0003984205544031031
shadow_hand,1567,39.340000000002114,31.340000000002114,0.9975831833000673,0.4022320695454783,0.05576987445550198,-0.07847132143305678,0.40188967545515625,0.05565146950036508,-0.07831047805906968,-0.00034239409032205126,-0.00011840495513690263,0.00016084337398709903,0.0003963887453548483
shadow_hand,1568,39.36000000000214,31.360000000002138,0.9982198030724357,0.40223233324380514,0.05578987270367177,-0.07847132143305678,0.4018928985742678,0.055670791638085644,-0.0783105854231329,-0.0003394346695373418,-0.00011908106558612686,0.00016073600992387582,0.00039399525371671697
shadow_hand,1569,39.38000000000216,31.380000000002163,0.9988564228448041,0.40223251694724305,0.05580987184664628,-0.07847132143305678,0.40189624013134084,0.05569012237176492,-0.0783107861610424,-0.0003362768159022034,-0.00011974947488135879,0.00016053527201438655,0.0003913995493206637
shadow_hand,1570,39.40000000000219,31.400000000002187,0.9994930426171724,0.40223262065285276,0.055829871564439644,-0.07847132143305678,0.4018994282198167,0.05570948401094136,-0.07831112644300234,-0.00033319243303603363,-0.00012038755349828151,0.0001601949900544436,0.0003888094588719732
shadow_hand,1571,39.42000000000221,31.42000000000221,1.0001296623895408,0.402232644358975,0.05584987153705682,-0.07847132143305678,0.40191268052264273,0.05572677039715303,-0.07830844594844526,-0.0003199638363322599,-0.0001231011399037904,0.00016287548461152435,0.0003795512754470846
shadow_hand,1572,39.440000000002236,31.440000000002236,1.0007662821619092,0.40223258806523043,0.05586987144449866,-0.07847132143305678,0.40193120297540724,0.05574190073855036,-0.07830423425482043,-0.0003013850898231918,-0.00012797070594830484,0.00016708717823635255,0.0003675970607603216
shadow_hand,1573,39.46000000000226,31.46000000000226,1.0014029019342776,0.4022324517725198,0.05588987096676708,-0.07847132143305678,0.4019585108290317,0.055752719368170514,-0.07829750681546262,-0.0002739409434880935,-0.00013715159859656323,0.0001738146175941646,0.0003522296449848384
shadow_hand,1574,39.480000000002285,31.480000000002285,1.002039521706646,0.4022322354830238,0.05590986978387014,-0.07847132143305678,0.4019995654692085,0.055757771566094946,-0.07828643716931506,-0.00023267001381527264,-0.000152098217775197,0.00018488426374171918,0.00033384336770184305
shadow_hand,1575,39.50000000000231,31.50000000000231,1.0026761414790142,0.40223193920020295,0.055929867575827207,-0.07847132143305678,0.40205538283356185,0.055758493741083784,-0.07826991686610928,-0.00017655636664110075,-0.00017137383474342266,0.00020140456694750508,0.00031797003227267313
shadow_hand,1576,39.520000000002334,31.520000000002334,1.0033127612513826,0.40223156292879786,0.055949864022674024,-0.07847132143305678,0.40211609470222753,0.055756377020300146,-0.07825030914128212,-0.00011546822657032552,-0.000193487002373878,0.00022101229177466652,0.00031562091906338433
shadow_hand,1577,39.54000000000236,31.540000000002358,1.003949381023751,0.4022311066748288,0.05596985880446788,-0.07847132143305678,0.4021620272211587,0.05576115959176655,-0.07823623291555803,-6.907945367012891e-05,-0.00020869921270132846,0.0002350885174987466,0.00032186013012064157
shadow_hand,1578,39.56000000000238,31.560000000002383,1.0045860007961194,0.40223057044559596,0.055989851601292676,-0.07847132143305678,0.4021776351103637,0.055778847116513944,-0.07823527331507872,-5.293533523226257e-05,-0.0002110044847787318,0.00023604811797806047,0.0003210042932950811
shadow_hand,1579,39.58000000000241,31.580000000002407,1.0052226205684878,0.40222995424967883,0.0560098420932641,-0.07847132143305678,0.40216710831856184,0.05580422672316371,-0.07824749348022274,-6.284593111699488e-05,-0.00020561537010039405,0.00022382795283404366,0.0003103646950755884
shadow_hand,1580,39.60000000000243,31.60000000000243,1.0058592403408562,0.40222925809693666,0.05602982996053471,-0.07847132143305678,0.4021534924312037,0.055833600202703476,-0.07826310187481811,-7.576566573297416e-05,-0.00019622975783123442,0.0002082195582386731,0.0002959762463367185
shadow_hand,1581,39.620000000002456,31.620000000002456,1.0064958601132243,0.4022284819985078,0.056049814883299055,-0.07847132143305678,0.402138275993452,0.055863661209560364,-0.0782795069958223,-9.020600505582621e-05,-0.00018615367373869124,0.00019181443723448321,0.000282104753462476
